Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
DQJA22,C:\Users\gerardo\Documents\Image0-1317 (11).jpg,C:\Users\gerardo\Documents\Image1-1317 (11).jpg,,,SHARPXS0865,,12/2/2019 11:43,,No,PG2 SE (Center) Entry
BNMI59,C:\Users\gerardo\Documents\Image0-1318 (11).jpg,C:\Users\gerardo\Documents\Image1-1318 (11).jpg,,,SHARPXS0822,,12/2/2019 11:43,,No,PG2 NW Entry
ERUR06,C:\Users\gerardo\Documents\Image0-1319 (10).jpg,C:\Users\gerardo\Documents\Image1-1319 (11).jpg,,,SHARPXS0865,,12/2/2019 11:43,,No,PG2 SE (Center) Entry
CGEW06,C:\Users\gerardo\Documents\Image0-1320 (11).jpg,C:\Users\gerardo\Documents\Image1-1320 (11).jpg,,,SHARPXS0866,,12/2/2019 11:43,,No,PG2 SE Exit
TED0Y10,C:\Users\gerardo\Documents\Image0-1321 (11).jpg,C:\Users\gerardo\Documents\Image1-1321 (11).jpg,,,SHARPXS0822,,12/2/2019 11:43,,No,PG2 NW Entry
GWH184,C:\Users\gerardo\Documents\Image0-1322 (8).jpg,C:\Users\gerardo\Documents\Image1-1322 (11).jpg,,,SHARPXS0865,,12/2/2019 11:44,,No,PG2 SE Entry
GBKM82,C:\Users\gerardo\Documents\Image0-1323 (10).jpg,C:\Users\gerardo\Documents\Image1-1323 (11).jpg,,,SHARPXS0865,,12/2/2019 11:44,,No,PG2 SE (Center) Entry
GNKE05,C:\Users\gerardo\Documents\Image0-1324 (11).jpg,C:\Users\gerardo\Documents\Image1-1324 (11).jpg,,,SHARPXS0865,,12/2/2019 11:45,,No,PG2 SE Entry
GBKM82,C:\Users\gerardo\Documents\Image0-1325 (11).jpg,C:\Users\gerardo\Documents\Image1-1325 (11).jpg,,,SHARPXS0866,,12/2/2019 11:45,,No,PG2 SE Exit
512MWI,C:\Users\gerardo\Documents\Image0-1326 (11).jpg,C:\Users\gerardo\Documents\Image1-1326 (11).jpg,,,SHARPXS0866,,12/2/2019 11:45,,No,PG2 SE Exit
CNV3091,C:\Users\gerardo\Documents\Image0-1327 (11).jpg,C:\Users\gerardo\Documents\Image1-1327 (11).jpg,,,SHARPXS0865,,12/2/2019 11:45,,No,PG2 SE Entry
GEKT21,C:\Users\gerardo\Documents\Image0-1328 (11).jpg,C:\Users\gerardo\Documents\Image1-1328 (11).jpg,,,SHARPXS0865,,12/2/2019 11:47,,No,PG2 SE (Center) Entry
CTYB62,C:\Users\gerardo\Documents\Image0-1329 (11).jpg,C:\Users\gerardo\Documents\Image1-1329 (11).jpg,,,SHARPXS0822,,12/2/2019 11:48,,No,PG2 NW Entry
BWJK77,C:\Users\gerardo\Documents\Image0-1330 (10).jpg,C:\Users\gerardo\Documents\Image1-1330 (11).jpg,,,SHARPXS0865,,12/2/2019 11:48,,No,PG2 SE Entry
AVSS93,C:\Users\gerardo\Documents\Image0-1331 (11).jpg,C:\Users\gerardo\Documents\Image1-1331 (11).jpg,,,SHARPXS0866,,12/2/2019 11:48,,No,PG2 SE Exit
IXZE76,C:\Users\gerardo\Documents\Image0-1332 (11).jpg,C:\Users\gerardo\Documents\Image1-1332 (11).jpg,,,SHARPXS0865,,12/2/2019 11:48,,No,PG2 SE Entry
CHKR19,C:\Users\gerardo\Documents\Image0-1333 (10).jpg,C:\Users\gerardo\Documents\Image1-1333 (11).jpg,,,SHARPXS0866,,12/2/2019 11:49,,No,PG2 SE Exit
HMSH31,C:\Users\gerardo\Documents\Image0-1334 (11).jpg,C:\Users\gerardo\Documents\Image1-1334 (11).jpg,,,SHARPXS0822,,12/2/2019 11:50,,No,PG2 NW Entry
YUCY17,C:\Users\gerardo\Documents\Image0-1335 (11).jpg,C:\Users\gerardo\Documents\Image1-1335 (11).jpg,,,SHARPXS0822,,12/2/2019 11:50,,No,PG2 NW Entry
AYDJ24,C:\Users\gerardo\Documents\Image0-1336 (11).jpg,C:\Users\gerardo\Documents\Image1-1336 (11).jpg,,,SHARPXS0865,,12/2/2019 11:50,,No,PG2 SE Entry
GMFI36,C:\Users\gerardo\Documents\Image0-1337 (10).jpg,C:\Users\gerardo\Documents\Image1-1337 (11).jpg,,,SHARPXS0821,,12/2/2019 11:50,,No,PG2 NW (Center) Exit
JI2GP,C:\Users\gerardo\Documents\Image0-1338 (11).jpg,C:\Users\gerardo\Documents\Image1-1338 (11).jpg,,,SHARPXS0865,,12/2/2019 11:50,,No,PG2 SE Entry
JPTJ33,C:\Users\gerardo\Documents\Image0-1339 (10).jpg,C:\Users\gerardo\Documents\Image1-1339 (11).jpg,,,SHARPXS0865,,12/2/2019 11:51,,No,PG2 SE (Center) Entry
