Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
7NDX528,C:\Users\gerardo\Documents\Image0-1885 (29).jpg,C:\Users\gerardo\Documents\Image1-1885 (32).jpg,,,SHARPXS0821,,12/6/2019 4:18:19 PM,,No,PG2 NW (Center) Exit
ELBC14,C:\Users\gerardo\Documents\Image0-1886 (32).jpg,C:\Users\gerardo\Documents\Image1-1886 (32).jpg,,,SHARPXS0821,,12/6/2019 4:19:46 PM,,No,PG2 NW (Center) Exit
GHEL36,C:\Users\gerardo\Documents\Image0-1887 (31).jpg,C:\Users\gerardo\Documents\Image1-1887 (32).jpg,,,SHARPXS0822,,12/6/2019 4:20:15 PM,,No,PG2 NW Entry
JYXB22,C:\Users\gerardo\Documents\Image0-1888 (30).jpg,C:\Users\gerardo\Documents\Image1-1888 (32).jpg,,,SHARPXS0821,,12/6/2019 4:20:18 PM,,No,PG2 NW Exit
I97BI,C:\Users\gerardo\Documents\Image0-1889 (31).jpg,C:\Users\gerardo\Documents\Image1-1889 (32).jpg,,,SHARPXS0866,,12/6/2019 4:20:24 PM,,No,PG2 SE Exit
Z49DDP,C:\Users\gerardo\Documents\Image0-1890 (30).jpg,C:\Users\gerardo\Documents\Image1-1890 (32).jpg,,,SHARPXS0865,,12/6/2019 4:21:17 PM,,No,PG2 SE Entry
CUVV78,C:\Users\gerardo\Documents\Image0-1891 (32).jpg,C:\Users\gerardo\Documents\Image1-1891 (32).jpg,,,SHARPXS0866,,12/6/2019 4:22:07 PM,,No,PG2 SE Exit
DQMI31,C:\Users\gerardo\Documents\Image0-1892 (28).jpg,C:\Users\gerardo\Documents\Image1-1892 (32).jpg,,,SHARPXS0821,,12/6/2019 4:22:09 PM,,No,PG2 NW (Center) Exit
DIZV09,C:\Users\gerardo\Documents\Image0-1893 (32).jpg,C:\Users\gerardo\Documents\Image1-1893 (32).jpg,,,SHARPXS0866,,12/6/2019 4:22:12 PM,,No,PG2 SE Exit
3978YT,C:\Users\gerardo\Documents\Image0-1894 (32).jpg,C:\Users\gerardo\Documents\Image1-1894 (32).jpg,,,SHARPXS0821,,12/6/2019 4:22:21 PM,,No,PG2 NW (Center) Exit
Z49DDP,C:\Users\gerardo\Documents\Image0-1895 (28).jpg,C:\Users\gerardo\Documents\Image1-1895 (32).jpg,,,SHARPXS0821,,12/6/2019 4:22:35 PM,,No,PG2 NW Exit
JWTE92,C:\Users\gerardo\Documents\Image0-1896 (31).jpg,C:\Users\gerardo\Documents\Image1-1896 (32).jpg,,,SHARPXS0821,,12/6/2019 4:23:04 PM,,No,PG2 NW (Center) Exit
KFXX43,C:\Users\gerardo\Documents\Image0-1897 (30).jpg,C:\Users\gerardo\Documents\Image1-1897 (32).jpg,,,SHARPXS0866,,12/6/2019 4:23:18 PM,,No,PG2 SE Exit
KXGZ85,C:\Users\gerardo\Documents\Image0-1898 (31).jpg,C:\Users\gerardo\Documents\Image1-1898 (32).jpg,,,SHARPXS0822,,12/6/2019 4:23:21 PM,,No,PG2 NW Entry
GHEL36,C:\Users\gerardo\Documents\Image0-1899 (28).jpg,C:\Users\gerardo\Documents\Image1-1899 (32).jpg,,,SHARPXS0821,,12/6/2019 4:23:23 PM,,No,PG2 NW Exit
HRWA48,C:\Users\gerardo\Documents\Image0-1900 (30).jpg,C:\Users\gerardo\Documents\Image1-1900 (32).jpg,,,SHARPXS0865,,12/6/2019 4:24:25 PM,,No,PG2 SE (Center) Entry
CYVD16,C:\Users\gerardo\Documents\Image0-1901 (28).jpg,C:\Users\gerardo\Documents\Image1-1901 (32).jpg,,,SHARPXS0821,,12/6/2019 4:24:32 PM,,No,PG2 NW (Center) Exit
