Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
KMKY41,C:\Users\gerardo\Documents\Image0-1699 (10).jpg,C:\Users\gerardo\Documents\Image1-1699 (10).jpg,,,SHARPXS0822,,12/2/2019 1:17:03 PM,,No,PG2 NW Entry
GFER56,C:\Users\gerardo\Documents\Image0-1700 (10).jpg,C:\Users\gerardo\Documents\Image1-1700 (10).jpg,,,SHARPXS0822,,12/2/2019 1:17:10 PM,,No,PG2 NW Entry
JSBR84,C:\Users\gerardo\Documents\Image0-1701 (10).jpg,C:\Users\gerardo\Documents\Image1-1701 (10).jpg,,,SHARPXS0866,,12/2/2019 1:17:38 PM,,No,PG2 SE Exit
605YQP,C:\Users\gerardo\Documents\Image0-1702 (8).jpg,C:\Users\gerardo\Documents\Image1-1702 (10).jpg,,,SHARPXS0866,,12/2/2019 1:17:46 PM,,No,PG2 SE Exit
IFIM75,C:\Users\gerardo\Documents\Image0-1703 (5).jpg,C:\Users\gerardo\Documents\Image1-1703 (10).jpg,,,SHARPXS0822,,12/2/2019 1:18:08 PM,,No,PG2 NW Entry
IFLA84,C:\Users\gerardo\Documents\Image0-1704 (10).jpg,C:\Users\gerardo\Documents\Image1-1704 (10).jpg,,,SHARPXS0821,,12/2/2019 1:18:33 PM,,No,PG2 NW (Center) Exit
KBWL91,C:\Users\gerardo\Documents\Image0-1705 (9).jpg,C:\Users\gerardo\Documents\Image1-1705 (10).jpg,,,SHARPXS0821,,12/2/2019 1:19:30 PM,,No,PG2 NW (Center) Exit
HNCH72,C:\Users\gerardo\Documents\Image0-1706 (10).jpg,C:\Users\gerardo\Documents\Image1-1706 (10).jpg,,,SHARPXS0822,,12/2/2019 1:20:02 PM,,No,PG2 NW Entry
JPTX37,C:\Users\gerardo\Documents\Image0-1707 (10).jpg,C:\Users\gerardo\Documents\Image1-1707 (10).jpg,,,SHARPXS0821,,12/2/2019 1:20:04 PM,,No,PG2 NW Exit
EULU88,C:\Users\gerardo\Documents\Image0-1708 (9).jpg,C:\Users\gerardo\Documents\Image1-1708 (10).jpg,,,SHARPXS0822,,12/2/2019 1:20:17 PM,,No,PG2 NW Entry
EYYY01,C:\Users\gerardo\Documents\Image0-1709 (10).jpg,C:\Users\gerardo\Documents\Image1-1709 (10).jpg,,,SHARPXS0865,,12/2/2019 1:20:18 PM,,No,PG2 SE Entry
HCMW84,C:\Users\gerardo\Documents\Image0-1710 (10).jpg,C:\Users\gerardo\Documents\Image1-1710 (10).jpg,,,SHARPXS0821,,12/2/2019 1:20:56 PM,,No,PG2 NW (Center) Exit
076TBD,C:\Users\gerardo\Documents\Image0-1711 (10).jpg,C:\Users\gerardo\Documents\Image1-1711 (10).jpg,,,SHARPXS0821,,12/2/2019 1:21:01 PM,,No,PG2 NW (Center) Exit
BASY76,C:\Users\gerardo\Documents\Image0-1712 (10).jpg,C:\Users\gerardo\Documents\Image1-1712 (10).jpg,,,SHARPXS0821,,12/2/2019 1:21:13 PM,,No,PG2 NW (Center) Exit
GUCV94,C:\Users\gerardo\Documents\Image0-1713 (10).jpg,C:\Users\gerardo\Documents\Image1-1713 (10).jpg,,,SHARPXS0865,,12/2/2019 1:21:53 PM,,No,PG2 SE (Center) Entry
HWSQ31,C:\Users\gerardo\Documents\Image0-1714 (10).jpg,C:\Users\gerardo\Documents\Image1-1714 (10).jpg,,,SHARPXS0821,,12/2/2019 1:22:00 PM,,No,PG2 NW (Center) Exit
IFSS34,C:\Users\gerardo\Documents\Image0-1715 (10).jpg,C:\Users\gerardo\Documents\Image1-1715 (10).jpg,,,SHARPXS0866,,12/2/2019 1:22:25 PM,,No,PG2 SE Exit
EPFN84,C:\Users\gerardo\Documents\Image0-1716 (8).jpg,C:\Users\gerardo\Documents\Image1-1716 (10).jpg,,,SHARPXS0822,,12/2/2019 1:22:25 PM,,No,PG2 NW Entry
KFKQ93,C:\Users\gerardo\Documents\Image0-1717 (10).jpg,C:\Users\gerardo\Documents\Image1-1717 (10).jpg,,,SHARPXS0865,,12/2/2019 1:22:42 PM,,No,PG2 SE (Center) Entry
L42LU,C:\Users\gerardo\Documents\Image0-1718 (10).jpg,C:\Users\gerardo\Documents\Image1-1718 (10).jpg,,,SHARPXS0822,,12/2/2019 1:22:43 PM,,No,PG2 NW Entry
EPFN84,C:\Users\gerardo\Documents\Image0-1719 (8).jpg,C:\Users\gerardo\Documents\Image1-1719 (10).jpg,,,SHARPXS0821,,12/2/2019 1:22:56 PM,,No,PG2 NW (Center) Exit
EAYL89,C:\Users\gerardo\Documents\Image0-1720 (10).jpg,C:\Users\gerardo\Documents\Image1-1720 (10).jpg,,,SHARPXS0865,,12/2/2019 1:23:15 PM,,No,PG2 SE (Center) Entry
